时间,位移,载荷,拉伸应力,拉伸应变 (位移)
(s),(mm),(N),(MPa),(mm/mm)
167.236,2.78485,28775.29883,363.46497,0.02782
167.336,2.78645,28769.75586,363.39496,0.02784
167.436,2.78836,28773.54883,363.44287,0.02786
167.536,2.79006,28770.79297,363.40805,0.02787
167.636,2.79169,28766.80469,363.35767,0.02789
167.736,2.79326,28761.73633,363.29367,0.0279
167.836,2.79478,28753.69531,363.19208,0.02792
167.936,2.79671,28759.80469,363.26926,0.02794
168.036,2.79839,28751.64062,363.16614,0.02796
168.136,2.79991,28737.26562,362.98456,0.02797
168.236,2.80159,28734.88086,362.95444,0.02799
168.336,2.80311,28720.23633,362.76947,0.028
168.436,2.80495,28714.17773,362.69293,0.02802
168.536,2.80667,28699.79102,362.51123,0.02804
168.636,2.80828,28678.83789,362.24655,0.02805
168.736,2.81003,28661.14453,362.02307,0.02807
168.836,2.81153,28630.67773,361.63824,0.02809
168.936,2.81322,28596.39453,361.2052,0.0281
169.036,2.81491,28540.59375,360.50037,0.02812
169.136,2.81654,28495.07031,359.92535,0.02814
169.236,2.81841,28469.4707,359.60202,0.02816
169.336,2.82001,28441.02734,359.24274,0.02817
169.436,2.82168,28430.19141,359.10587,0.02819
169.536,2.82335,28421.7207,358.99887,0.02821
169.636,2.82501,28422.76953,359.01212,0.02822
169.736,2.82684,28434.125,359.15555,0.02824
169.836,2.82835,28433.74023,359.1507,0.02826
169.936,2.82996,28442.20312,359.2576,0.02827
170.036,2.83163,28455.44531,359.42484,0.02829
170.136,2.83329,28468.43359,359.5889,0.0283
170.236,2.83521,28490.95117,359.87332,0.02832
170.336,2.83676,28498.08594,359.96344,0.02834
170.436,2.83824,28503.52734,360.03217,0.02835
170.536,2.83985,28516.11328,360.19116,0.02837
170.636,2.84163,28535.2832,360.43329,0.02839
170.736,2.84359,28559.31836,360.73688,0.02841
170.836,2.84509,28566.26172,360.82458,0.02842
170.936,2.84652,28573.94531,360.92163,0.02844
171.036,2.84812,28591.79102,361.14706,0.02845
171.136,2.84986,28614.81641,361.4379,0.02847
171.236,2.85177,28643.59375,361.80139,0.02849
171.336,2.85339,28656.77539,361.96786,0.02851
171.436,2.85479,28656.32227,361.96216,0.02852
171.536,2.85644,28667.3418,362.10135,0.02854
171.636,2.85823,28683.29492,362.30286,0.02855
171.736,2.86025,28707.99219,362.61481,0.02857
171.836,2.86177,28711.5,362.65912,0.02859
171.936,2.863,28705.78711,362.58694,0.0286
172.036,2.86466,28720.05078,362.76712,0.02862
172.136,2.86652,28739.70312,363.01535,0.02864
172.236,2.86861,28764.48633,363.3284,0.02866
172.336,2.87025,28761.86719,363.29532,0.02867
172.436,2.87147,28735.57422,362.9632,0.02869
172.536,2.87312,28728.5625,362.87463,0.0287
172.636,2.87493,28732.78906,362.92801,0.02872
172.736,2.87682,28743.9375,363.06885,0.02874
172.836,2.87858,28750.90039,363.1568,0.02876
172.936,2.87982,28734.51367,362.9498,0.02877
173.036,2.8814,28733.49414,362.93692,0.02879
173.136,2.88329,28746.93945,363.10675,0.0288
173.236,2.88524,28760.22852,363.2746,0.02882
173.336,2.88688,28759.40234,363.26416,0.02884
173.436,2.88812,28741.0293,363.0321,0.02885
173.536,2.88972,28736.0957,362.96979,0.02887
173.636,2.89159,28742.20703,363.04697,0.02889
173.736,2.8936,28754.47266,363.2019,0.02891
173.836,2.89519,28749.83008,363.14328,0.02892
173.936,2.8964,28731.37891,362.91022,0.02894
174.036,2.89795,28728.125,362.86911,0.02895
174.136,2.89985,28734.46289,362.94916,0.02897
174.236,2.90182,28743.64258,363.06512,0.02899
174.336,2.90345,28734.61328,362.95105,0.02901
174.436,2.90479,28715.97461,362.71564,0.02902
174.536,2.90636,28709.97461,362.63983,0.02903
174.636,2.90828,28718.11719,362.74271,0.02905
174.736,2.91017,28719.49414,362.7601,0.02907
174.836,2.91175,28709.47461,362.63354,0.02909
174.936,2.91315,28694.38867,362.44296,0.0291
175.036,2.91467,28680.13672,362.26297,0.02912
175.136,2.91662,28683.45703,362.3049,0.02914
175.236,2.91861,28689.32227,362.379,0.02916
175.336,2.92013,28673.8457,362.1835,0.02917
175.436,2.92156,28659.62695,362.00391,0.02919
175.536,2.92311,28652.12305,361.90912,0.0292
175.636,2.92507,28657.69922,361.97955,0.02922
175.736,2.92692,28655.92188,361.95709,0.02924
175.836,2.92846,28630.19336,361.63211,0.02926
175.936,2.92997,28583.4375,361.04153,0.02927
176.036,2.93146,28520.46289,360.24609,0.02929
176.136,2.93336,28483.06055,359.77365,0.0293
176.236,2.93518,28462.2793,359.51117,0.02932
176.336,2.93671,28447.72852,359.32739,0.02934
176.436,2.93832,28444.8125,359.29056,0.02935
176.536,2.93987,28446.06055,359.3063,0.02937
176.636,2.94171,28463.02734,359.52063,0.02939
176.736,2.94349,28479.85547,359.73318,0.02941
176.836,2.94496,28481.94531,359.75958,0.02942
176.936,2.94662,28486.30859,359.8147,0.02944
177.036,2.94812,28483.35156,359.77734,0.02945
177.136,2.94989,28489.32422,359.85278,0.02947
177.236,2.95168,28495.80273,359.9346,0.02949
177.336,2.95326,28495.23047,359.92737,0.0295
177.436,2.955,28506.20703,360.06604,0.02952
177.536,2.95653,28512.81836,360.14954,0.02954
177.636,2.95817,28526.33203,360.32022,0.02955
177.736,2.95994,28545.67383,360.56454,0.02957
177.836,2.96158,28556.92578,360.70667,0.02959
177.936,2.96336,28570.3125,360.87576,0.0296
178.036,2.96493,28570.73828,360.88113,0.02962
178.136,2.96657,28570.3125,360.87576,0.02964
178.236,2.96837,28575.19141,360.93738,0.02965
178.336,2.96996,28564.82617,360.80646,0.02967
178.436,2.97173,28561.67188,360.7666,0.02969
178.536,2.97339,28555.87695,360.69342,0.0297
178.636,2.97494,28551.31055,360.63574,0.02972
178.736,2.97661,28554.92578,360.6814,0.02974
178.836,2.97827,28559.3418,360.73718,0.02975
178.936,2.98009,28565.46289,360.81448,0.02977
179.036,2.98163,28554.69531,360.6785,0.02979
179.136,2.98317,28542.64453,360.52628,0.0298
179.236,2.98494,28538.36328,360.4722,0.02982
179.336,2.98663,28533.52344,360.41107,0.02984
179.436,2.98845,28540.07227,360.49377,0.02985
179.536,2.99007,28540.08594,360.49396,0.02987
179.636,2.99154,28532.92773,360.40353,0.02989
179.736,2.99314,28531.74219,360.38858,0.0299
179.836,2.99486,28532.00781,360.39191,0.02992
179.936,2.99676,28532.82031,360.40219,0.02994
180.036,2.9984,28520.20312,360.24283,0.02995
180.136,2.99977,28497.30273,359.95355,0.02997
180.236,3.00144,28491.3418,359.87827,0.02998
180.336,3.00327,28494.15234,359.91376,0.03
180.436,3.00513,28500.84961,359.99835,0.03002
180.536,3.00671,28497.19727,359.95221,0.03004
180.636,3.00802,28481.04883,359.74826,0.03005
180.736,3.00975,28479.13477,359.72406,0.03007
180.836,3.01156,28475.40039,359.67691,0.03009
180.936,3.01354,28475.69336,359.6806,0.03011
181.036,3.01525,28463.33984,359.52457,0.03012
181.136,3.01644,28437.46875,359.19778,0.03013
181.236,3.01809,28437.68555,359.20053,0.03015
181.336,3.01996,28448.64062,359.3389,0.03017
181.436,3.02197,28462.85938,359.51849,0.03019
181.536,3.0236,28455.89844,359.43057,0.03021
181.636,3.02481,28432.36719,359.13333,0.03022
181.736,3.02644,28427.98828,359.07803,0.03023
181.836,3.02824,28429.94922,359.10281,0.03025
181.936,3.03023,28440.32617,359.23389,0.03027
182.036,3.03192,28436.85742,359.19006,0.03029
182.136,3.03313,28413.37305,358.89343,0.0303
182.236,3.03472,28401.43164,358.74258,0.03032
182.336,3.03663,28396.73828,358.68332,0.03034
182.436,3.03863,28393.05078,358.63675,0.03036
182.536,3.04019,28359.30273,358.21045,0.03037
182.636,3.04145,28323.57617,357.75919,0.03038
182.736,3.04298,28291.10352,357.34903,0.0304
182.836,3.0449,28278.92383,357.19519,0.03042
182.936,3.04685,28280.85938,357.21964,0.03044
183.036,3.04854,28280.81836,357.21912,0.03045
183.136,3.04982,28270.86719,357.09341,0.03047
183.236,3.05134,28273.5918,357.12784,0.03048
183.336,3.05326,28293.53125,357.3797,0.0305
183.436,3.05509,28308.50391,357.56882,0.03052
183.536,3.05671,28311.49414,357.60657,0.03054
183.636,3.05814,28309.55469,357.58209,0.03055
183.736,3.05971,28314.42969,357.64365,0.03057
183.836,3.06161,28332.24609,357.86871,0.03059
183.936,3.06357,28350.5293,358.09964,0.03061
184.036,3.06517,28350.53516,358.0997,0.03062
184.136,3.06655,28343.17969,358.00681,0.03063
184.236,3.06808,28345.0957,358.03101,0.03065
184.336,3.07001,28356.99414,358.1813,0.03067
184.436,3.07188,28364.18359,358.27209,0.03069
184.536,3.07344,28356.56055,358.17581,0.0307
184.636,3.07492,28341.89453,357.99057,0.03072
184.736,3.0764,28319.79102,357.7114,0.03073
184.836,3.07829,28309.875,357.58612,0.03075
184.936,3.08017,28303.26758,357.50269,0.03077
185.036,3.08175,28279.26367,357.19946,0.03079
185.136,3.08332,28250.60156,356.83743,0.0308
185.236,3.08485,28225.95508,356.52612,0.03082
185.336,3.08665,28215.57617,356.39502,0.03084
185.436,3.08839,28203.62695,356.24411,0.03085
185.536,3.08994,28177.92969,355.91949,0.03087
185.636,3.0916,28163.85938,355.74179,0.03089
185.736,3.09317,28150.50195,355.57306,0.0309
185.836,3.0949,28147.16016,355.53085,0.03092
185.936,3.09669,28147.2832,355.53241,0.03094
186.036,3.09829,28139.79102,355.43777,0.03095
186.136,3.09993,28131.56836,355.33392,0.03097
186.236,3.10147,28122.46289,355.2189,0.03098
186.336,3.10321,28123.14258,355.22748,0.031
186.436,3.10495,28123.38672,355.23056,0.03102
186.536,3.10657,28118.33594,355.16678,0.03103
186.636,3.10828,28115.41797,355.12991,0.03105
186.736,3.11004,28110.83789,355.07205,0.03107
186.836,3.11165,28103.31836,354.97708,0.03109
186.936,3.11331,28101.5,354.9541,0.0311
187.036,3.11496,28102.66602,354.96884,0.03112
187.136,3.11675,28111.94336,355.08603,0.03114
187.236,3.11847,28120.91992,355.1994,0.03115
187.336,3.11998,28119.30273,355.17899,0.03117
187.436,3.12166,28125.33008,355.25513,0.03119
187.536,3.12325,28127.91406,355.28775,0.0312
187.636,3.12495,28135.97266,355.38956,0.03122
187.736,3.12682,28150.33203,355.57092,0.03124
187.836,3.12833,28149.07227,355.55499,0.03125
187.936,3.12991,28151.13281,355.58102,0.03127
188.036,3.13162,28156.48242,355.64862,0.03128
188.136,3.13343,28160.24219,355.69611,0.0313
188.236,3.13525,28156.29297,355.64621,0.03132
188.336,3.13661,28119.92969,355.18689,0.03133
188.436,3.13822,28083.9707,354.7327,0.03135
188.536,3.13988,28064.10547,354.48178,0.03137
188.636,3.14167,28056.57031,354.3866,0.03139
188.736,3.14356,28051.98438,354.32867,0.0314
188.836,3.14492,28016.24219,353.8772,0.03142
188.936,3.14641,27976.90234,353.38031,0.03143
189.036,3.14815,27947.18359,353.00491,0.03145
189.136,3.14997,27929.5293,352.78192,0.03147
189.236,3.15187,27914.96875,352.59802,0.03149
189.336,3.15319,27879.19336,352.14612,0.0315
189.436,3.15472,27855.78711,351.85049,0.03152
189.536,3.15658,27842.16797,351.67847,0.03153
189.636,3.15845,27825.83594,351.47217,0.03155
189.736,3.16028,27800.44922,351.15149,0.03157
189.836,3.16164,27746.28711,350.46738,0.03158
189.936,3.16313,27709.41211,350.00159,0.0316
190.036,3.16491,27687.51953,349.72507,0.03162
190.136,3.16681,27670.51172,349.51025,0.03164
190.236,3.16858,27641.45117,349.14316,0.03165
190.336,3.16993,27591.81641,348.51624,0.03167
190.436,3.17137,27553.28125,348.02948,0.03168
190.536,3.17316,27532.79297,347.77069,0.0317
190.636,3.17509,27518.66797,347.59229,0.03172
190.736,3.17695,27501.51172,347.37558,0.03174
190.836,3.17829,27459.17188,346.84079,0.03175
190.936,3.17973,27425.51172,346.41562,0.03177
191.036,3.18162,27413.27344,346.26102,0.03178
191.136,3.18351,27404.23047,346.14679,0.0318
191.236,3.18523,27388.12305,345.94336,0.03182
191.336,3.18649,27354.9082,345.5238,0.03183
191.436,3.18799,27328.2168,345.18668,0.03185
191.536,3.18985,27309.94531,344.95587,0.03187
191.636,3.1918,27294.7793,344.76431,0.03189
191.736,3.19344,27269.80664,344.44888,0.0319
191.836,3.19485,27241.44141,344.09058,0.03192
191.936,3.19627,27216.54688,343.77615,0.03193
192.036,3.19811,27209.83984,343.69144,0.03195
192.136,3.20013,27206.51953,343.64948,0.03197
192.236,3.20179,27187.04883,343.40356,0.03199
192.336,3.20325,27165.14258,343.12686,0.032
192.436,3.20467,27149.25977,342.92624,0.03201
192.536,3.2066,27159.15234,343.05118,0.03203
192.636,3.20855,27169.44141,343.18115,0.03205
192.736,3.21013,27165.7168,343.13409,0.03207
192.836,3.21162,27163.29492,343.10352,0.03208
192.936,3.2131,27162.40625,343.09229,0.0321
193.036,3.21501,27180.95703,343.3266,0.03212
193.136,3.21695,27194.56836,343.49854,0.03214
193.236,3.21848,27177.00586,343.2767,0.03215
193.336,3.21994,27152.2793,342.96439,0.03217
193.436,3.2214,27126.52148,342.63901,0.03218
193.536,3.22327,27128.67773,342.66626,0.0322
193.636,3.22528,27135.96875,342.75836,0.03222
193.736,3.22679,27128.95898,342.6698,0.03224
193.836,3.22839,27130.70508,342.69186,0.03225
193.936,3.22983,27128.24414,342.66077,0.03227
194.036,3.23158,27139.29492,342.80035,0.03228
194.136,3.23348,27158.02539,343.03696,0.0323
194.236,3.23503,27157.87891,343.0351,0.03232
194.336,3.23664,27160.21484,343.06461,0.03233
194.436,3.23817,27157.70312,343.03287,0.03235
194.536,3.2399,27164.19336,343.11487,0.03237
194.636,3.24172,27168.43555,343.16846,0.03238
194.736,3.24326,27162.46289,343.09299,0.0324
194.836,3.24491,27161.94336,343.08643,0.03242
194.936,3.2465,27159.5625,343.05637,0.03243
195.036,3.2482,27164.70898,343.12137,0.03245
195.136,3.24997,27172.69727,343.22226,0.03247
195.236,3.25164,27171.44531,343.20645,0.03248
195.336,3.25339,27165.82031,343.13541,0.0325
195.436,3.25499,27150.63477,342.9436,0.03252
195.536,3.25658,27136.60352,342.76636,0.03253
195.636,3.25833,27130.99219,342.6955,0.03255
195.736,3.25996,27121.03516,342.56973,0.03257
195.836,3.26172,27120.55078,342.5636,0.03258
195.936,3.26346,27120.50391,342.56302,0.0326
196.036,3.26495,27106.63086,342.38779,0.03262
196.136,3.2666,27097.99023,342.27863,0.03263
196.236,3.26817,27088.98828,342.16495,0.03265
196.336,3.27004,27096.68555,342.26215,0.03267
196.436,3.2718,27103.64453,342.35007,0.03269
196.536,3.27323,27101.08398,342.31772,0.0327
196.636,3.27495,27113.17578,342.47046,0.03272
196.736,3.27658,27122.1543,342.58386,0.03273
196.836,3.27845,27138.50977,342.79044,0.03275
196.936,3.2801,27141.42773,342.8273,0.03277
197.036,3.28152,27131.01562,342.6958,0.03278
197.136,3.28315,27127.36133,342.64963,0.0328
197.236,3.28482,27125.82031,342.63016,0.03282
197.336,3.28672,27133.22852,342.72372,0.03283
197.436,3.28852,27127.78125,342.65494,0.03285
197.536,3.28982,27098.13477,342.28046,0.03287
197.636,3.29135,27082.55664,342.08368,0.03288
197.736,3.29308,27080.75391,342.06091,0.0329
197.836,3.29498,27086.06641,342.12802,0.03292
197.936,3.29688,27091.65234,342.19858,0.03294
198.036,3.29817,27074.68945,341.98431,0.03295
198.136,3.29975,27072.71484,341.95938,0.03296
198.236,3.30149,27083.69141,342.09802,0.03298
198.336,3.30342,27104.85156,342.3653,0.033
198.436,3.30531,27124.74414,342.61658,0.03302
198.536,3.30652,27115.50391,342.49985,0.03303
198.636,3.30809,27121.46875,342.5752,0.03305
198.736,3.30995,27140.02734,342.8096,0.03307
198.836,3.31191,27162.58398,343.09454,0.03309
198.936,3.31368,27177.35547,343.2811,0.0331
199.036,3.31484,27167.82031,343.16068,0.03312
199.136,3.31637,27169.11133,343.17697,0.03313
199.236,3.31817,27180.37305,343.31921,0.03315
199.336,3.32022,27199.50977,343.56094,0.03317
199.436,3.32206,27207.55859,343.6626,0.03319
199.536,3.32319,27180.26953,343.31793,0.0332
199.636,3.32478,27180.27148,343.31793,0.03321
199.736,3.32668,27193.24219,343.48178,0.03323
199.836,3.32851,27200.41602,343.57239,0.03325
199.936,3.33029,27208.45703,343.67395,0.03327
200.036,3.33154,27202.67383,343.60092,0.03328
200.136,3.33301,27210.60156,343.70105,0.0333
200.236,3.3348,27230.91016,343.95758,0.03331
200.336,3.33683,27256.57617,344.28177,0.03333
200.436,3.33855,27270.30859,344.45523,0.03335
200.536,3.33987,27266.70898,344.40976,0.03337
200.636,3.34126,27266.86914,344.41177,0.03338
200.736,3.34313,27287.22656,344.66891,0.0334
200.836,3.34515,27314.38867,345.01199,0.03342
200.936,3.34685,27329.64844,345.20474,0.03344
201.036,3.34822,27333.23828,345.25009,0.03345
201.136,3.34966,27341.19336,345.35059,0.03346
201.236,3.35163,27371.49805,345.73337,0.03348
201.336,3.35351,27393.60547,346.0126,0.0335
201.436,3.35514,27404.49219,346.15012,0.03352
201.536,3.35661,27409.55859,346.21411,0.03353
201.636,3.35804,27415.17188,346.285,0.03355
201.736,3.35997,27440.13086,346.60028,0.03357
201.836,3.36186,27461.55469,346.87088,0.03359
201.936,3.36334,27464.73828,346.91107,0.0336
202.036,3.36493,27472.83594,347.01337,0.03362
202.136,3.36643,27473.75,347.0249,0.03363
202.236,3.36825,27488.16602,347.207,0.03365
202.336,3.3702,27507.54688,347.45181,0.03367
202.436,3.37175,27511.80859,347.50565,0.03368
202.536,3.37334,27519.5957,347.604,0.0337
202.636,3.37479,27521.69922,347.63055,0.03371
202.736,3.37658,27536.55664,347.81824,0.03373
202.836,3.37842,27545.30078,347.92868,0.03375
202.936,3.37995,27537.55664,347.83087,0.03377
203.036,3.38155,27532.32422,347.76477,0.03378
203.136,3.38316,27528.27734,347.71365,0.0338
203.236,3.38485,27529.19531,347.72525,0.03381
203.336,3.38664,27531.33789,347.75232,0.03383
203.436,3.38818,27528.25977,347.71344,0.03385
203.536,3.38989,27536.08203,347.81223,0.03387
203.636,3.39153,27541.63477,347.88239,0.03388
203.736,3.3932,27549.64453,347.98355,0.0339
203.836,3.39504,27566.11914,348.19165,0.03392
203.936,3.39657,27568.08008,348.2164,0.03393
204.036,3.39826,27576.32227,348.32053,0.03395
204.136,3.39999,27584.73242,348.42676,0.03397
204.236,3.40166,27592.35742,348.52307,0.03398
204.336,3.40335,27601.39062,348.63715,0.034
204.436,3.40496,27607.38477,348.71286,0.03402
204.536,3.40669,27616.74805,348.83115,0.03403
204.636,3.40847,27626.4668,348.95389,0.03405
204.736,3.40995,27620.05859,348.87296,0.03407
204.836,3.41164,27626.35742,348.95251,0.03408
204.936,3.41322,27628.80859,348.98349,0.0341
205.036,3.41502,27641.06055,349.13824,0.03412
205.136,3.41683,27653.57422,349.2963,0.03413
205.236,3.41833,27653.9082,349.30051,0.03415
205.336,3.41999,27664.12109,349.4295,0.03417
205.436,3.42163,27673.95898,349.55377,0.03418
205.536,3.42339,27687.10938,349.71988,0.0342
205.636,3.42523,27704.48242,349.93933,0.03422
205.736,3.4266,27702.52148,349.91455,0.03423
205.836,3.42822,27711.43555,350.02716,0.03425
205.936,3.42983,27719.91211,350.13422,0.03426
206.036,3.43165,27732.56836,350.2941,0.03428
206.136,3.43356,27750.57227,350.52148,0.0343
206.236,3.43486,27744.82617,350.44891,0.03431
206.336,3.43642,27752.03906,350.54001,0.03433
206.436,3.4381,27764.37109,350.6958,0.03435
206.536,3.43999,27778.22656,350.87079,0.03437
206.636,3.44194,27789.58984,351.01434,0.03438
206.736,3.44322,27773.82227,350.81516,0.0344
206.836,3.44474,27768.76367,350.75128,0.03441
206.936,3.4465,27772.83789,350.80273,0.03443
207.036,3.44837,27781.98438,350.91827,0.03445
207.136,3.45034,27799.20898,351.13583,0.03447
207.236,3.45166,27793.55273,351.06439,0.03448
207.336,3.45309,27799.24805,351.13632,0.0345
207.436,3.45482,27819.14844,351.3877,0.03451
207.536,3.45675,27845.43945,351.71979,0.03453
207.636,3.45863,27866.74219,351.98886,0.03455
207.736,3.45998,27867.01562,351.99231,0.03457
207.836,3.46134,27870.09766,352.03125,0.03458
207.936,3.46316,27891.03906,352.29575,0.0346
208.036,3.46513,27917.05078,352.6243,0.03462
208.136,3.46689,27932.82617,352.82358,0.03463
208.236,3.46833,27934.08008,352.83942,0.03465
208.336,3.46971,27934.32812,352.84253,0.03466
208.436,3.47149,27954.58984,353.09848,0.03468
208.536,3.4734,27979.63672,353.41486,0.0347
208.636,3.47524,28002.58984,353.70477,0.03472
208.736,3.4766,28006.29492,353.75156,0.03473
208.836,3.47795,28011.23047,353.8139,0.03474
208.936,3.47976,28034.13477,354.10321,0.03476
209.036,3.48164,28059.17578,354.41953,0.03478
209.136,3.48347,28081.69727,354.70398,0.0348
209.236,3.48491,28088.87305,354.79462,0.03481
209.336,3.48627,28094.42188,354.86472,0.03483
209.436,3.48811,28120.14844,355.18967,0.03485
209.536,3.49004,28147.44141,355.53439,0.03487
209.636,3.49189,28168.81836,355.80441,0.03488
209.736,3.49331,28166.26172,355.77213,0.0349
209.836,3.49465,28158.5,355.6741,0.03491
209.936,3.49645,28172.59961,355.85217,0.03493
210.036,3.49845,28194.28711,356.12613,0.03495
210.136,3.50017,28203.56836,356.24335,0.03497
210.236,3.50173,28206.86719,356.28503,0.03498
210.336,3.50308,28203.25195,356.23935,0.035
210.436,3.50495,28221.61914,356.47134,0.03501
210.536,3.5068,28238.10547,356.6796,0.03503
210.636,3.50846,28245.95312,356.77872,0.03505
210.736,3.51005,28250.57812,356.83713,0.03507
210.836,3.51147,28245.25195,356.76987,0.03508
210.936,3.51326,28251.62109,356.85031,0.0351
211.036,3.51519,28263.76172,357.00366,0.03512
211.136,3.51684,28263.4707,357,0.03513
211.236,3.51841,28263.73047,357.00327,0.03515
211.336,3.51987,28264.28711,357.01031,0.03516
211.436,3.52157,28276.74219,357.16763,0.03518
211.536,3.52343,28294.64453,357.39374,0.0352
211.636,3.52506,28302.25781,357.48993,0.03522
211.736,3.52669,28309.94336,357.58701,0.03523
211.836,3.5282,28311.36914,357.60501,0.03525
211.936,3.5298,28316.3125,357.66745,0.03526
212.036,3.53165,28328.92188,357.82672,0.03528
212.136,3.5333,28327.05078,357.80307,0.0353
212.236,3.53496,28324.00586,357.76462,0.03531
